name,lift,week,set,time,seconds_elapsed_Accelerometer,y_Accelerometer,y_Accelerometer_smooth_medium,y_Accelerometer_smooth_light,velocity_y
John,overhead,2,2,2026-04-04 22:30:33.068260900+00:00,11.5182607421875,0.0614848136901855,0.316206423441569,0.3062274360656738,0.5655585394765147
John,overhead,2,2,2026-04-04 22:30:33.078261+00:00,11.528260986328124,0.4438405036926269,0.337180601755778,0.3120619583129882,0.5717854706739777
John,overhead,2,2,2026-04-04 22:30:33.088260900+00:00,11.5382607421875,0.4190616607666015,0.360252939860026,0.298132095336914,0.5779716221140467
John,overhead,2,2,2026-04-04 22:30:33.098261+00:00,11.548260986328126,0.2666192054748535,0.3815408261617025,0.2987749099731445,0.5840916387560129
John,overhead,2,2,2026-04-04 22:30:33.108260900+00:00,11.5582607421875,0.6507487297058105,0.4044851938883463,0.3077134704589843,0.5902592622823446
John,overhead,2,2,2026-04-04 22:30:33.118261+00:00,11.568260986328124,0.2344698905944824,0.4287276268005371,0.3060710906982422,0.596463668763794
John,overhead,2,2,2026-04-04 22:30:33.128260900+00:00,11.5782607421875,0.0009570121765136,0.4515266927083333,0.3123126029968261,0.6026907674043769
John,overhead,2,2,2026-04-04 22:30:33.138261+00:00,11.588260986328123,0.6738638877868652,0.4751748847961425,0.3124304771423339,0.6089499678184458
John,overhead,2,2,2026-04-04 22:30:33.148260900+00:00,11.5982607421875,0.2816019058227539,0.498430061340332,0.2913529586791992,0.6151040669519202
John,overhead,2,2,2026-04-04 22:30:33.158261+00:00,11.608260986328125,0.1203274726867675,0.5179640897115072,0.2988829612731933,0.6211907273527555
John,overhead,2,2,2026-04-04 22:30:33.168260900+00:00,11.6182607421875,0.5321035385131836,0.5314952468872071,0.3038384437561034,0.62733951646191
John,overhead,2,2,2026-04-04 22:30:33.178261+00:00,11.628260986328126,0.4655575752258301,0.5533664639790853,0.3134062576293945,0.6335612240668823
John,overhead,2,2,2026-04-04 22:30:33.188260900+00:00,11.6382607421875,0.358586311340332,0.5780666542053222,0.3030504035949706,0.6397786877803441
John,overhead,2,2,2026-04-04 22:30:33.198261+00:00,11.648260986328124,0.2939534187316894,0.5894131596883138,0.3248984336853027,0.6460539173714464
John,overhead,2,2,2026-04-04 22:30:33.208260900+00:00,11.6582607421875,-0.0787405967712402,0.6104235140482585,0.3319907188415527,0.6524735386058148
John,overhead,2,2,2026-04-04 22:30:33.218261+00:00,11.668260986328123,0.0074758529663085,0.6285123952229817,0.3302541351318359,0.6589202524669081
John,overhead,2,2,2026-04-04 22:30:33.228260900+00:00,11.6782607421875,0.5816526412963867,0.6319158299763997,0.3709597206115723,0.6655614918066302
John,overhead,2,2,2026-04-04 22:30:33.238261+00:00,11.688260986328125,-0.1041231155395507,0.6461329015096029,0.3664791679382324,0.6723841850195648
John,overhead,2,2,2026-04-04 22:30:33.248260900+00:00,11.6982607421875,0.3219680786132812,0.656398728688558,0.3789447975158691,0.6792464695110972
John,overhead,2,2,2026-04-04 22:30:33.258261+00:00,11.708260986328124,0.2683382034301758,0.6667523129781088,0.4181347274780273,0.6863673731866035
John,overhead,2,2,2026-04-04 22:30:33.268260900+00:00,11.7182607421875,-0.0289521217346191,0.6766325569152832,0.4257157897949218,0.6937217784222702
John,overhead,2,2,2026-04-04 22:30:33.278261+00:00,11.728260986328126,0.5767736434936523,0.6847033182779948,0.460143814086914,0.7012865933296294
John,overhead,2,2,2026-04-04 22:30:33.288260900+00:00,11.7382607421875,0.4041323661804199,0.6929853248596192,0.492778148651123,0.7091863424782349
John,overhead,2,2,2026-04-04 22:30:33.298261+00:00,11.748260986328123,0.2855172157287597,0.6996456400553386,0.5275162506103516,0.7174233477729882
John,overhead,2,2,2026-04-04 22:30:33.308260900+00:00,11.7582607421875,0.5390419960021973,0.7045906448364258,0.5561769104003906,0.7259769369496791
John,overhead,2,2,2026-04-04 22:30:33.318261+00:00,11.768260986328125,0.6076855659484863,0.7166563987731933,0.5861597633361817,0.7348241685145466
John,overhead,2,2,2026-04-04 22:30:33.328260900+00:00,11.7782607421875,0.621147632598877,0.7238044611612956,0.637681827545166,0.7440784827326263
John,overhead,2,2,2026-04-04 22:30:33.338261+00:00,11.788260986328124,0.3756470680236816,0.7265735880533855,0.6970205307006836,0.7538875662021792
John,overhead,2,2,2026-04-04 22:30:33.348260900+00:00,11.7982607421875,1.2842588424682615,0.7304125595092773,0.7554860496520996,0.7642851774544096
John,overhead,2,2,2026-04-04 22:30:33.358261+00:00,11.808260986328126,0.5387349128723145,0.731056989034017,0.8000666427612305,0.775198539554071
John,overhead,2,2,2026-04-04 22:30:33.368260900+00:00,11.8182607421875,0.5461106300354004,0.7319688987731934,0.8704780197143555,0.7866863146009365
John,overhead,2,2,2026-04-04 22:30:33.378261+00:00,11.828260986328123,0.9807052612304688,0.7344294484456381,0.923531494140625,0.7987919899163028
John,overhead,2,2,2026-04-04 22:30:33.388260900+00:00,11.8382607421875,0.8633904457092285,0.739322509765625,0.9748374938964844,0.8114188587803938
John,overhead,2,2,2026-04-04 22:30:33.398261+00:00,11.848260986328125,1.1423025131225586,0.7337544441223145,1.0403499031066894,0.8246304505107542
John,overhead,2,2,2026-04-04 22:30:33.408260900+00:00,11.8582607421875,0.9361858367919922,0.7373845227559408,1.081042709350586,0.8383724102723803
John,overhead,2,2,2026-04-04 22:30:33.418261+00:00,11.868260986328124,1.4005560874938965,0.7348720741271972,1.1249355506896972,0.8525379796078265
John,overhead,2,2,2026-04-04 22:30:33.428260900+00:00,11.8782607421875,1.1820740699768066,0.7281941986083984,1.1779641532897949,0.8671874526704363
John,overhead,2,2,2026-04-04 22:30:33.438261+00:00,11.888260986328126,1.1081576347351074,0.7155315526326498,1.2132938385009766,0.8822794432817923
John,overhead,2,2,2026-04-04 22:30:33.448260900+00:00,11.8982607421875,1.5820050239562988,0.7145092837015787,1.2447873115539552,0.897704804631729
John,overhead,2,2,2026-04-04 22:30:33.458261+00:00,11.908260986328123,1.4047269821166992,0.7122516123453776,1.2693874168395995,0.9134113939305806
John,overhead,2,2,2026-04-04 22:30:33.468260900+00:00,11.9182607421875,1.469113826751709,0.7023343340555827,1.3102405166625977,0.9294444743605054
John,overhead,2,2,2026-04-04 22:30:33.478261+00:00,11.928260986328125,1.6961674690246582,0.6965665626525879,1.2917886352539063,0.9455903465013886
John,overhead,2,2,2026-04-04 22:30:33.488260900+00:00,11.9382607421875,1.6561613082885742,0.682396723429362,1.3144062423706055,0.961756258408887
John,overhead,2,2,2026-04-04 22:30:33.498261+00:00,11.948260986328124,1.6483049392700195,0.6711151949564615,1.3261606979370115,0.9780948241960457
John,overhead,2,2,2026-04-04 22:30:33.508260900+00:00,11.9582607421875,1.5509881973266602,0.6637316004435221,1.3196077728271485,0.9944585992384812
John,overhead,2,2,2026-04-04 22:30:33.518261+00:00,11.968260986328126,1.6088581085205078,0.6465333429972331,1.3257912063598634,1.0108213258098884
John,overhead,2,2,2026-04-04 22:30:33.528260900+00:00,11.9782607421875,1.5940937995910645,0.6364392471313477,1.3123345947265626,1.0271468884368755
John,overhead,2,2,2026-04-04 22:30:33.538261+00:00,11.988260986328124,1.5014533996582031,0.6251690864562989,1.318112335205078,1.0434348529368014
John,overhead,2,2,2026-04-04 22:30:33.548260900+00:00,11.9982607421875,1.6112322807312012,0.608662223815918,1.2928857421875,1.059624780256812
John,overhead,2,2,2026-04-04 22:30:33.558261+00:00,12.008260986328125,1.4222841262817385,0.5932556788126627,1.2764919090270996,1.0756073909084096
John,overhead,2,2,2026-04-04 22:30:33.568260900+00:00,12.0182607421875,1.3950223922729492,0.5806974347432454,1.2575819969177249,1.091412706761339
John,overhead,2,2,2026-04-04 22:30:33.578261+00:00,12.028260986328124,1.2361502647399902,0.5635496139526367,1.2216695976257324,1.1069446761278623
John,overhead,2,2,2026-04-04 22:30:33.588260900+00:00,12.0382607421875,1.3969745635986328,0.5561541239420573,1.1845681381225586,1.1221108267348103
John,overhead,2,2,2026-04-04 22:30:33.598261+00:00,12.048260986328126,0.8229618072509766,0.5469264348347982,1.136976718902588,1.136854243162434
John,overhead,2,2,2026-04-04 22:30:33.608260900+00:00,12.0582607421875,1.104175090789795,0.527523873647054,1.085390853881836,1.1511010653996483
John,overhead,2,2,2026-04-04 22:30:33.618261+00:00,12.068260986328124,0.8399720191955566,0.519718983968099,1.0193575859069823,1.1647604732766814
John,overhead,2,2,2026-04-04 22:30:33.628260900+00:00,12.0782607421875,0.8168821334838867,0.5050275484720866,0.9674442481994628,1.1778294955760915
John,overhead,2,2,2026-04-04 22:30:33.638261+00:00,12.088260986328123,1.0179762840270996,0.4863644981384277,0.9306995582580566,1.1904558550661763
John,overhead,2,2,2026-04-04 22:30:33.648260900+00:00,12.0982607421875,0.8058872222900391,0.4673285992940267,0.8695604705810547,1.2025921911104684
John,overhead,2,2,2026-04-04 22:30:33.658261+00:00,12.108260986328125,1.0806293487548828,0.4461063130696615,0.8322278976440429,1.2142367494402213
John,overhead,2,2,2026-04-04 22:30:33.668260900+00:00,12.1182607421875,0.7698912620544434,0.4307624944051106,0.775842227935791,1.2254121594288965
